Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,0,3751298,3751298,134218752,1024,32768,0,8,0,16,64,0x0,0x7fb117606940,8388642,5451384,610735856,4036208513227087,4036219540707695,4036219541435219,4036208532113035
1,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,1,3751298,3751298,134218752,1024,32768,0,8,0,16,64,0x0,0x7fb117606940,8388642,5419910,606932696,4036208531303013,4036219541435219,4036219542159542,4036208532844918
2,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,2,3751298,3751298,134218752,1024,32768,0,8,0,16,64,0x0,0x7fb117606940,8388642,5410444,606112776,4036208531379513,4036219542159542,4036219542891225,4036208533597560
3,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,3,3751298,3751298,134218752,1024,32768,0,8,0,16,64,0x0,0x7fb117606940,8388642,5405970,605396424,4036208531439612,4036219542891225,4036219543622909,4036208534348923
4,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,5,3751298,3751298,134217888,224,32768,0,8,0,16,64,0x0,0x7fb117606940,9586988,5654894,632887280,4036208534355383,4036219543663549,4036219544993316,4036208535910987
5,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,7,3751298,3751298,134217888,224,32768,0,8,0,16,64,0x0,0x7fb117606940,9586988,5652246,632996856,4036208535900947,4036219545016676,4036219546347562,4036208537475901
6,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,8,3751298,3751298,134217888,224,32768,0,8,0,16,64,0x0,0x7fb117606940,9586988,5616866,629049872,4036208536076315,4036219546347562,4036219547677649,4036208538819917
7,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,10,3751298,3751298,134217888,224,32768,0,8,0,16,64,0x0,0x7fb117606940,9586988,5656696,632737896,4036208538828487,4036219547700049,4036219549031096,4036208540350612
8,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,11,3751298,3751298,134217888,224,32768,0,8,0,16,64,0x0,0x7fb117606940,9586988,5612732,629077856,4036208538968786,4036219549031096,4036219550361342,4036208541710508
9,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,13,3751298,3751298,134217888,224,32768,0,8,0,16,64,0x0,0x7fb117606940,9586988,5648620,633000912,4036208541718878,4036219550385022,4036219551716389,4036208543237433
