Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,0,3771759,3771759,134218752,1024,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400248966739,4036388353591838,4036388354317602,4036400267947564
1,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,1,3771759,3771759,134218752,1024,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400267124563,4036388354317602,4036388355040805,4036400268667046
2,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,2,3771759,3771759,134218752,1024,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400267204742,4036388355040805,4036388355772970,4036400269422758
3,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,3,3771759,3771759,134218752,1024,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400267267451,4036388355772970,4036388356516974,4036400270174150
4,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,5,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400270182230,4036388356558735,4036388357478100,4036400271327607
5,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,7,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400271320968,4036388357510740,4036388358430426,4036400272461795
6,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,8,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400271482676,4036388358430426,4036388359349472,4036400273404155
7,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,10,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400273417315,4036388359373952,4036388360293477,4036400274525743
8,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,11,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400273551934,4036388360293477,4036388361212523,4036400275473353
9,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,13,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400275482483,4036388361236203,4036388362156529,4036400276598911
10,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,14,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400275625841,4036388362156529,4036388363075574,4036400277532180
11,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,16,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400277558100,4036388363108535,4036388364028540,4036400278631919
12,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,17,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400277672499,4036388364028540,4036388364947266,4036400279580648
13,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,19,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400279604938,4036388364969826,4036388365890151,4036400280680197
14,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,20,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400279718487,4036388365890151,4036388366808557,4036400281626026
15,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,22,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400281651346,4036388366843917,4036388367763443,4036400282718704
16,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,23,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400281759565,4036388367763443,4036388368682328,4036400283678984
17,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,25,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400283692644,4036388368716729,4036388369636894,4036400284765222
18,"void init_kernel<double>(double*, double const*, double const*, double const*, unsigned long, bool) ",2,0,26,3771759,3771759,134217952,352,32768,0,8,0,16,64,0x0,0x7fb0d3d1a940,0,0,0,4036400283805693,4036388369636894,4036388370555620,4036400285712482
